low,close_mean_20,close_min_10,sma_10,obv,close_zscore_20,volume,close_std_20,close_kurt_20,volume_zscore_5,bb_low,rsi_14,close_over_high,close_skew_5,cci,close,close_skew_10,close_std_5,macd_signal,stoch_d,close_skew_20,close_std_10,bb_high,williams_r,volume_std_20,close_zscore_5,macd_line,volume_zscore_20,volume_zscore_10,volume_std_5,target
2272.51,2277.04,2271.28,2274.4260000000004,-10.84215091,-0.3703971771687218,14.76034643,4.940642404427217,-0.0043567181031824,1.7877394504575193,2267.408914910561,40.75833243959956,1.0,-1.6130456192668234,-42.74865052431659,2275.21,0.4184753024388345,1.6642625994734754,,54.9884557434774,0.8928508589061656,2.2582599004073214,2286.6710850894387,-31.654135338345704,4.825673078103575,0.6958036552442262,,2.0832484670616607,1.576570794642398,6.356579077052723,1
2275.67,2276.5225,2271.28,2274.468,-4.09398918,0.419425919981948,6.74816173,4.142567059458232,-0.5033755576882983,0.3324502174996586,2268.447150162376,47.492443035192665,1.0,1.4625386255019908,18.50079131050325,2278.26,0.4942332927983198,1.6851023707800217,,72.09760028624986,0.6607851367251167,2.3315269198076627,2284.597849837624,-0.0,4.815769507713182,1.6687413469715189,,0.4279748786147158,0.2853567197165338,6.232783228671306,1
2278.45,2276.1825,2271.28,2274.514,-3.76478338,0.6234995853489897,0.3292058,3.6367305661169698,-0.664321583525678,-0.6712728034885731,2269.093207016915,47.88983026122924,1.0,0.2823051968641654,53.72684668600251,2278.45,0.5674792617617079,2.1262760874376965,,89.44862155388478,0.489700431908818,2.411888149242124,2283.2717929830847,-0.0,4.91296921955211,1.1005155980566947,,-0.8482291768520204,-0.7612480386187235,6.317783959010329,0
2276.34,2275.8255,2271.28,2274.909,-9.96543784,0.1603890438890378,6.20065446,3.207825095311203,-0.608286672636069,0.0887260327267754,2269.572297700377,43.91500060663491,0.9976552467688424,-0.2936466995756153,58.443443567988616,2276.34,0.1457476276629999,2.019759886721686,,88.54634981802644,0.3976646287782791,2.3479894472622544,2282.078702299623,-34.3609505459207,4.813146046747716,-0.0267358513032363,,0.2905043141054908,0.351317459485387,5.939682343544736,1
2279.07,2275.6995,2271.28,2275.594,-9.72543784,1.118628886372175,0.24,3.01306361838314,-0.6004221268580291,-0.908670140173438,2269.8259577127583,49.72879170334582,1.0,-0.7151168940947252,89.74737371419205,2279.07,-0.1028169339363352,1.622414866799477,,82.93727253264886,0.2828563731308124,2.472255829986055,2281.573042287241,-16.827231856132713,4.802097687860822,0.988649717666857,-2.3076414037668656,-0.9523352235337832,-0.7361307594911207,5.959999613243931,1
2280.94,2275.839,2271.28,2276.527,-2.4211844199999994,2.1495238269236725,7.30425342,3.280261382396997,-0.1441439287581186,0.8811313449101728,2269.4445933817115,56.52054894550657,1.0,1.183784674605691,169.06962892242333,2282.89,0.4445813767716592,2.401180959447627,,82.93727253264886,0.5521466109120041,3.2557301621756856,2282.2334066182884,-0.0,4.822200031151767,1.6192032444294926,-1.6428237599425302,0.4768561256573949,0.7228339919052916,3.5633715179206216,0
2280.84,2275.794,2273.71,2277.503,-5.0747803,1.6407675785092843,2.65359588,3.1972840448044053,-0.1973283309676689,-0.2109323758807685,2269.5613459906704,52.800137810062616,0.9994435462316688,0.1442153207042895,147.66326554788725,2281.04,0.5750689544181263,2.505986831572532,,90.71372136300263,0.4885850241219112,2.957258678049901,2282.0266540093294,-11.031604054859338,4.795595038734928,0.5913837939323893,-1.2508119448675643,-0.4993077693506956,-0.2858707230072741,3.2804164325685496,0
2280.67,2276.0735,2273.71,2278.056,-5.97438543,1.3634665892819309,0.89960513,3.371186383394147,-0.7059948430013964,-0.8109303347228106,2269.501847924608,52.0620290937356,0.9996581121655088,-0.68600482851058,116.61705480651187,2280.67,0.0913961425994941,2.456780413471188,,91.91015702643664,0.3172832916562599,2.983220482039062,2282.6451520753926,-13.237924865830664,4.816605705264713,0.2719005721216664,-0.958941583257456,-0.7843781607181326,-0.6565905827577234,3.156888500015301,0
2280.09,2276.5275,2273.71,2278.5730000000003,-6.21438543,1.091765748919484,0.24,3.2630626153328137,-0.8691231399892209,-0.6795152954319079,2270.166619950824,50.86173572238442,1.0,0.7089146026744578,87.2379622626925,2280.09,-0.3450995494574293,1.4078423207222828,,86.34466308885023,0.210528837305198,2.823044259111512,2282.8883800491767,-16.696481812759274,4.8915500582592015,-0.470223113949418,-0.7656079200787644,-0.8418547219090505,-0.7802660606723524,2.983731050102857,0
2278.41,2276.6615,2275.21,2279.043,-6.30905174,0.5325024847557318,0.09466631,3.2835527533776987,-0.9579234451665418,-0.7124436538532338,2270.260677318499,47.44931745388151,1.0,0.0812112651979432,43.88483743542718,2278.41,-0.0802405362640246,1.6199382704340342,,77.15938956249086,0.0823588488459785,2.2581951987305664,2283.0623226815005,-38.58742463393751,4.9757707942646885,-1.3642495151422689,-0.7394278942824712,-0.8281058722096775,-0.8023143381211387,3.0090208908529656,1
2278.25,2276.8985,2276.34,2279.371,-5.75781174,0.4922643141676088,0.55124,3.2330192422960384,-0.8390096424649223,-0.3253797681019579,2270.5961852665064,47.62950432931266,1.0,-0.2854925005929647,39.48275728485319,2278.49,0.4287007860630151,1.225642688558077,,67.44229451134437,-0.1052434763937014,1.838873145287341,2283.200814733494,-42.38921001927011,4.896503925688839,-1.0198730932508386,-0.7041081829688665,-0.6602313497676218,-0.6546266885398215,1.034426528617267,0
2275.88,2276.8005000000003,2275.88,2279.1330000000003,-6.29361181,-0.2847478888889503,0.53580007,3.232684195102718,-0.8463859727574615,0.2293687504011689,2270.4988383937243,42.50849332585991,0.9987230065078396,-0.8021483312058963,2.682896437865846,2275.88,0.1049539033330377,1.8636845226630347,,50.49654888566812,-0.0074660240424752,2.129668988367529,2283.102161606276,-67.53371868978803,4.877400168722019,-1.5174242022244306,-0.8766171478032447,-0.5973802484333451,-0.5126606086429544,0.3118897751977101,0
2275.57,2276.6795,2275.57,2278.8450000000003,-6.83271884,-0.3433806817372705,0.53910703,3.231107802531922,-0.8318978968072911,0.6942709894958529,2270.380911348563,41.93182083005036,0.9997935009929528,-0.0391075349486238,-20.925358948591448,2275.57,0.0769306467000225,1.9163037337570576,-1.1586100086242344,39.85228002568983,0.1112650003568158,2.4087444862446787,2282.978088651437,-70.52023121387238,4.867489690345061,-1.105252764835687,-1.02651314990635,-0.6009896480731163,-0.5218157973756966,0.2116527267064759,0
2272.35,2276.8045,2274.89,2278.7,-7.82054963,-0.6171395627018401,0.98783079,3.102215634366676,-0.6493941044541186,1.412457231549469,2270.757168439716,40.62976461515454,0.999740714047146,0.3998924955027444,-57.30808427939726,2274.89,-0.0910574410054311,1.6837517631790515,-1.1641879861562283,28.68157394103152,0.1347032766208965,2.611410857502307,2282.851831560284,-75.90132827324504,4.300029053013482,-1.0440969021947912,-1.1864998962842035,-0.4324177725489824,-0.1896732380375329,0.3158339523743494,1
2276.36,2277.012,2274.89,2278.43,-7.491074820000001,-0.2204355778639151,0.32947481,2.91241552847978,-0.3583195667597625,-1.0736442690946006,2271.334656959456,44.65768451283305,1.0,1.3987278716645553,-13.302227118581364,2276.37,0.204726598980194,1.3675159962528805,-1.1674027075943,30.57295265672936,0.1527833330133798,2.706744662261452,2282.6893430405444,-61.85958254269454,4.30598029607103,0.0950628733820053,-1.180261593346586,-0.5823710334411235,-0.4945044972678004,0.2414353966780776,1
2277.01,2277.2,2274.89,2277.8730000000005,14.33279395,0.0429042897459376,21.82386877,2.796923121462646,-0.0236333158895527,1.7882803961160536,2271.747793107372,47.13688352697624,0.9996488332484682,0.466048787949303,8.28460038987581,2277.32,0.1876634864588295,0.9097417215931566,-1.1511502228181552,36.464263124605445,0.0581140641781354,2.2155062125373943,2282.6522068926274,-52.8462998102441,5.722198597434878,1.4443659874131634,-1.0861402837135756,3.2331778483349907,2.8294551774381023,9.495520116912369,0
2274.58,2277.365,2274.58,2277.227,-14.817939900000002,-1.1086156344065834,29.15073385,2.512142092864364,-0.4970041196319017,1.3401778616797964,2272.467933531183,41.37919993458337,0.9986959671576912,0.5755103517428696,-60.105906313636005,2274.58,0.4173102265580166,1.1169288249510514,-1.164639447940859,35.48387096774287,0.5599031891651816,2.129606379908493,2282.262066468817,-78.84250474383278,8.074937022104281,-1.0439340215355857,-1.2185963484316744,3.020173912160705,2.215060002642321,13.867212204733717,1
2276.87,2277.619,2274.58,2277.182,5.847981579999999,1.027221990121775,20.66592148,2.532071962061258,-0.7669042571893907,0.462613478717547,2272.683083063906,53.869849530808615,1.0,1.0600801565927378,49.20514761543217,2280.22,0.3235919374197847,2.272186171951924,-1.1034257182975824,47.65970904490897,0.3347368303650694,2.052114356790765,2282.5549169360934,-25.332068311196224,8.756742756551287,1.5597313476102146,-0.8585707997244754,1.7029783456118204,1.1438277644594346,13.13052001173696,0
2274.65,2277.6055,2274.58,2276.638,-19.09373958,-1.1599795778039117,24.94172116,2.547889684054111,-0.7846459189115292,0.4987701080146012,2272.638748647253,43.91738700842949,0.9985557126175404,1.0103071715618144,-66.4377092813563,2274.65,0.6878145153046907,2.321350899801448,-1.0849497151564915,39.21568627451023,0.3231845987739624,1.9118275143059635,2282.572251352747,-78.17836812144033,9.651813410707886,-0.8520900481563537,-1.0110457025921278,1.8623876112811888,1.20763358324523,11.1461714659076,1
2275.62,2277.701,2274.58,2276.3589999999995,-17.816616970000002,-0.857392238370487,1.27712261,2.427127173387021,-0.7418516789723018,-1.7031159664921045,2272.96965811846,45.79549848141824,0.9998593987539214,1.240034541983457,-74.45511078912274,2275.62,1.2161496925282356,2.365992392212698,-1.0762808302950884,43.10696295618933,0.4524012315462305,1.8261583842747635,2282.43234188154,-67.16867469879548,9.619805121657018,-0.3626385286884904,-1.0416052908494748,-0.5963263084805482,-0.7154197122617829,10.74192910168153,1
2278.17,2277.898,2274.58,2276.425,-17.140230440000003,0.5274669567997272,0.67638653,2.3736084011710363,-0.7330955414633968,-1.0900535881763709,2273.270985411735,52.08418133024146,0.9999956124186103,0.5967235231121908,32.17957157218168,2279.15,1.151868473062887,2.652947417498145,-1.0154411444043816,43.12607730168056,0.2872722559555367,1.921187422175106,2282.525014588265,-25.274725274722528,9.538025017910334,0.8692219019458391,-0.7720824008415548,-0.5905919675113349,-0.7659242982933662,13.454375780309835,1
2281.22,2278.046,2274.58,2276.959,-16.527787570000005,1.2762653774901882,0.61244287,2.486943590244325,-1.0658997336089888,-0.7444649585333304,2273.1980544557496,55.35514751072263,0.9997764853860884,-0.3886997940792849,117.64705882352892,2281.22,0.8022419050541338,2.887831366270408,-0.8897510912158657,67.37316660442004,0.1903453776685646,2.42812433326445,2282.89394554425,-5.43710021322188,9.621483057282804,1.0554632917974784,-0.3869908784618019,-0.5602295037478613,-0.772163226299874,12.119141346524591,0
2281.08,2278.1775,2274.58,2277.51,-17.094545580000005,1.1261698834588385,0.56675801,2.577319854341703,-1.3019488697974269,-0.467079246300006,2273.153378683788,55.08127810225922,0.9999079468195626,-0.375298192443528,97.23364647821764,2281.08,0.3293222020124908,3.0607401065781508,-0.730208659965213,87.45284566180074,0.0959608854944267,2.6890601414729103,2283.201621316212,-6.929637526653341,9.614254505694294,0.8939014436801275,-0.092038934962602,-0.5666379172481233,-0.7762570755154514,10.807862404482806,1
2282.84,2278.5025,2274.58,2278.305,-17.024484760000007,1.5840590996712214,0.07006082,2.738218543045748,-1.300361421674665,-1.3279842894273417,2273.164729397958,57.90112371068713,1.0,-1.1211703277663838,133.67837724801666,2282.84,0.0988079817530596,2.767023671749844,-0.5280676265303431,95.87775408670824,-0.0111926023064421,2.9870767947598544,2283.840270602042,-0.0,9.70530816351595,1.032878767601145,0.2804965072091363,-0.5809159855628457,-0.8040571782228004,0.4295934466559166,1
2283.23,2278.8,2274.58,2279.17,-7.204407360000007,2.005054195276008,9.8200774,3.102160537433044,-0.9498125518702284,1.7858916661171942,2272.752775843412,61.15403599556179,0.9997943548210668,0.4612767916094804,158.8252561604396,2285.02,0.0807082690753217,2.1970480195100635,-0.2738389817947328,96.49783264585984,0.2135615757083338,3.5616537981383822,2284.8472241565887,-3.5768645357671573,9.657524533090315,1.437383239672717,0.7430755971477083,0.3761879186070739,-0.0958864568163975,4.18330653294495,0
2284.38,2278.8745,2274.58,2279.876,-18.438342930000005,1.7091654455247929,11.23393557,3.221162710968433,-0.8874751916658826,1.2172573840152665,2272.5952979010044,59.695714860543056,0.999562436006266,0.1228109692554721,150.571506699486,2284.38,-0.2716833415857191,1.7904524567938584,-0.0098766088298537,95.99188229325344,0.2979320482164387,3.842823614655016,2285.1537020989954,-8.447488584472476,9.721215928128244,0.8221385574435442,1.0459728830296626,0.4989517927963477,0.1181835034932984,5.564378351649459,1
2284.69,2279.057,2274.65,2280.887,-18.19834293000001,1.6347103965412977,0.24,3.4458702972211506,-1.049944313269869,-0.7363281702773712,2272.33976217482,60.19091036656678,1.0,-1.1243458243675384,135.74673550449563,2284.69,-0.6409425134427902,1.6386640900572094,0.2513177123827195,93.9624556062932,0.3332426017098772,3.618032153904206,2285.77423782518,-6.088280060880783,9.78473021657731,0.663955478491146,1.2960949972330127,-0.615534360906149,-0.7257799225708361,5.630867495451327,0
2282.91,2279.2245000000003,2274.65,2281.267,-20.92973012000001,1.3298307960478362,2.73138719,3.60609786918126,-1.2901852857644502,-0.3909944478749556,2272.194921136368,58.51747537679799,1.0,-1.2357936650120365,100.92650306654444,2284.02,-0.881420077114446,0.8405950273743642,0.4858225718696227,90.66345139258216,0.2830345596092825,3.737768347856838,2286.254078863633,-13.47387717690027,9.740358446842205,-0.2022376940904293,1.4238420098172355,-0.3719616267997384,-0.3088657132201295,5.339474811846104,1
2284.71,2279.4555,2275.62,2282.273,-20.877937170000006,1.3802768765733764,0.05179295,3.806844908569817,-1.5111126408123758,-0.8914772545725586,2272.0345931147176,59.75830781835622,0.9998249537221402,-0.5145186347568532,111.9340266834692,2284.71,-1.2912392259057968,0.3791173961310495,0.7012071206678714,91.09614618196862,0.2123298388172356,3.0493607709042942,2286.8764068852824,-7.149404216313068,9.746665497364024,0.3851049872405828,1.562745315860866,-0.6456796391239646,-0.6376612124513984,5.343541461732584,1
2282.9,2279.8115000000003,2279.15,2283.264,-18.885860940000008,1.418881578186985,1.99207623,4.030287014725302,-1.6537789966270178,-0.273034597216416,2271.955024263384,61.24204920880591,1.0,0.8416859793856422,94.45325294759031,2285.53,-0.9392334791313032,0.5585964554578581,0.9048010434093364,93.12557286892888,0.0849431860820151,2.113770722355292,2287.6679757366164,-0.0,9.691704216131626,1.5467337673882091,1.7191767343751962,-0.4589296761241142,-0.1933708179132314,4.606603598309035,1
2286.9,2280.232,2281.08,2284.039,-18.884571500000007,1.5457006925978396,0.00128944,4.313901153006082,-1.657312584177682,-0.7887241286838712,2271.822658527563,63.65327906190354,1.0,1.0785325092396048,120.14820839546933,2286.9,-0.4839401059682557,1.1053280056409098,1.1101274255648952,97.61686526122897,0.0043978098331102,1.84093846840822,2288.641341472437,-0.0,9.710053754289127,1.5651462653358723,1.9314329541871305,-0.6602538051005215,-0.6472598437819173,1.2704311755645803,1
2287.43,2280.8095000000003,2281.08,2284.66,-18.35457150000001,1.4808052518597277,0.53,4.470878254709674,-1.5416255415817302,-0.4309294233345656,2272.0941538221336,64.57154815194332,1.0,0.1042285902236001,115.8976906750979,2287.43,-0.4292987281772552,1.4372438902489688,1.3117017669767943,100.0,-0.1311565910805799,1.8317326345473943,2289.524846177867,-0.0,9.710238588672595,1.1911687442994976,2.1179991326243908,-0.6057626001447294,-0.5194085012511858,1.2329377694581354,0
2284.36,2281.2490000000003,2282.84,2284.9880000000003,-18.697371500000006,0.7136364615136561,0.3428,4.3593624594254905,-1.3598917554134606,-0.294913928306901,2272.7510381267,55.78061082094469,1.0,0.2869804089480958,57.15513861959813,2284.36,0.5859904358116912,1.3416892337863708,1.4483878512400663,91.33502681343572,-0.3456120628896028,1.3496896762752797,2289.7469618733003,-25.99491955969283,9.71658474905724,-1.062839265673786,1.9951321882931552,-0.6236228243249693,-0.5566784388773344,0.8164813557039631,1
2282.38,2281.7305,2284.02,2285.156,-17.153298380000006,0.6727085393482328,1.54407312,4.146669526006797,-1.043954972608372,0.7828042047844014,2273.647152982825,56.11593672804809,1.0,0.2765169810383617,41.6451320217339,2284.52,1.3302010676040876,1.3818719188325654,1.536489460277843,80.85986482639494,-0.5508550495878215,1.141044355949576,2289.8138470171752,-31.42548596112234,9.701054754414216,-0.8886496521598802,1.8888958964289488,-0.5036589468043917,-0.3136194391488229,0.8457100229582107,0
2284.41,2282.1325,2284.02,2285.0950000000003,-17.832474890000007,0.571337480090379,0.67917651,3.9862604491479736,-0.5254254286691729,0.1037371657428813,2274.361847839461,55.80263236629286,0.9999693584535648,0.6715388917704345,49.08381084313273,2284.41,1.4095544384493215,1.510804421510711,1.584263873520474,65.00684645369141,-0.7974525436368541,1.165172853185255,2289.903152160538,-47.55905511811063,9.689788941889944,-0.7373555333430264,1.7753615264909968,-0.5953075706904822,-0.3702100762468131,0.5755767045727042,1
2285.73,2282.553,2284.02,2285.23,-12.178597770000009,0.8157868497890856,5.65387712,3.8943996226729074,0.1227101456878984,1.7503453144278465,2274.961417556261,58.7769431576189,0.9996938458645136,1.4279828018520997,76.24328347471712,2285.73,1.0759131530463133,1.3233858092235529,1.6217065392490129,64.7479351258208,-1.0601618235388788,1.1512505278174885,2290.1445824437387,-26.771653543304605,8.988514604429975,0.3324805184802519,1.7714772021631688,0.0016460424943525,2.435959700260462,2.2303551978119844,0
2284.13,2283.0305,2284.02,2285.174,-13.253301890000008,0.3212837661432368,1.07470412,3.42220838979482,1.202133478637805,-0.3616746686916217,2276.3593877239177,54.03058659923179,0.9997461384595856,1.9461873271772747,35.165805852681736,2284.13,1.046366372727173,0.6311497445528927,1.621487396618825,53.44091889504043,-1.285369831286954,1.1932886397682525,2289.701612276082,-65.34653465346348,7.121860643512065,-0.7922050263273109,1.6206108260980727,-0.4437851559731444,-0.2247044629485243,2.1683079349653296,1
2284.61,2283.25,2284.13,2285.233,-9.213986180000006,0.4032153754362014,4.03931571,3.372887252944829,1.9081192195454129,0.6695696554101923,2276.675032319464,55.1993946254949,0.9991952590260011,1.740154932107954,54.70693543512444,2284.61,1.1217021680865116,0.6140846847541355,1.6016364718468197,50.68007588160628,-1.519994584799869,1.143435855471467,2289.824967680536,-55.8415841584131,5.982198628904857,-0.1139907927001794,1.522232772758798,0.1062094192142052,1.3120153159602372,2.1522576215273093,0
2284.34,2283.7345,2284.13,2285.1960000000004,-13.641009710000006,0.2241182932025071,4.42702353,2.701698247599124,3.49367639922443,0.5730474190418566,2278.467920559784,54.362101224481286,1.0,1.832304640017543,23.257762061190626,2284.34,1.1217422435746462,0.6308565605978471,1.5625631988329272,39.20792079208169,-1.6720562214017818,1.167963089228368,2289.001079440216,-61.18811881187837,3.212440905265311,-0.4818845027338608,1.406270106777356,0.6377731463143573,1.214526175373624,2.185166690208121,1
2286.51,2284.303,2284.13,2285.342,-10.838441050000004,1.3349761631003343,2.80256866,2.0127700211213044,1.337107272912063,-0.4580432403708851,2280.3793889081467,60.6681149034034,0.9999693930198594,1.1002526410856734,125.5855812420996,2286.99,0.7570135097587466,1.1947384651264208,1.5522078205516958,58.08580858085941,-0.932265508544955,1.2983305519953687,2288.226611091853,-8.712871287130264,3.2030173041472527,1.5317159808747651,1.5107863074267698,0.1086729598835778,0.3483132036771544,1.7398557554407157,0
2282.36,2284.4635,2282.36,2284.888,-14.468621260000006,-1.2514457614457628,3.63018021,1.6808559066671764,0.3135002483410156,0.3275192925100482,2281.186908630891,48.14985299420915,0.9994788815659827,0.5558061514700039,-98.73294346977008,2282.36,0.3995068902015372,1.6547900169047338,1.4829883669005048,43.366336633663785,-0.3254418180513041,1.474779079507988,2287.7400913691085,-100.0,3.184761776126076,-1.2847551521832408,1.2061105522957405,0.3227881107799706,0.6122423996103336,1.3294537877845514,0
2280.5,2284.4275,2280.5,2284.195,-18.487232090000006,-2.231743133216656,4.01861083,1.7598351447997749,0.6364230107548905,0.3812635333241059,2280.996949752574,44.20382617948184,0.9994477946848046,-0.0813158771054304,-200.42643923240257,2280.5,-0.8046143230456848,2.453538261377253,1.3474474051931036,30.42904290428991,-0.5173130250850224,1.7500809505142667,2287.8580502474265,-100.0,3.1637634809530315,-1.328693361468028,0.8052835583634987,0.3938744051197612,0.6603905742913253,0.6165578961892741,1
2281.01,2284.424,2280.5,2283.86,-18.291720490000007,-1.9321992074390448,0.1955116,1.7668985614194035,0.6451557753536127,-1.6718876863228955,2280.979680618741,45.522164351184855,0.9998115225471632,0.8569429361108513,-187.10939363579052,2281.01,-0.4452625227606916,2.661174552718427,1.182508335220367,2.453102453103561,-0.5300037525327155,2.0154900148645094,2287.8683193812585,-92.64069264068932,3.17844100592976,-0.7628210625740698,0.5227520553294198,-0.804926517662898,-1.4221395796718004,1.6862779653581992,1
2281.37,2284.3505,2280.5,2283.545,-17.935330490000005,-1.598846626434809,0.35639,1.8641562928682776,0.2024173420342904,-1.0178302294501684,2280.716590397366,46.48339578581943,1.0,1.8843963538680848,-159.27728455808617,2281.37,-0.0367212949814949,2.629739530834057,1.010837893170598,6.637806637807319,-0.5410622721717215,2.143000233321944,2287.984409602633,-87.44588744588873,3.1663378013367702,-0.4091659981470518,0.3241561249715232,-0.7617157930786035,-1.1889355037546592,1.8119546920867835,1
2281.74,2284.2560000000003,2280.5,2283.4170000000004,-14.391458860000006,-0.600118382975391,3.54387163,1.8762964640701192,0.0024754376667196,0.6283874182685617,2280.598424846964,51.03235639118718,0.9996716114682032,0.5131226654451897,-67.67892249132827,2283.13,0.1781703610257125,1.0609099867687106,0.8697234738052734,19.2881192881208,-0.3813468214346165,2.123733871174372,2287.913575153037,-62.04906204905958,2.708581450252629,1.3724067245655536,0.3052657963439742,0.4022188104767488,0.3095370113167309,1.901627469392292,1
2285.65,2284.3340000000003,2280.5,2283.438,-14.137980320000006,0.8391795932967245,0.25347854,1.913773896348673,-0.1455550506166248,-0.7349637625543232,2280.6033678819654,57.276448617047855,1.0,1.326311306274766,74.17878134280836,2285.94,0.1865924625294394,2.2173745736865307,0.7980080616418552,44.47729325778196,-0.4554876864732115,2.1500222221115,2288.064632118035,-17.073170731705794,1.793669956131977,1.6009924719654467,0.5111464129881824,-0.9209764727633384,-1.2410330631576172,1.9321959154347248,1
