timestamp,open,high,low,close,volume,rsi_14,ema_10,sma_10,macd_line,macd_signal,bb_high,bb_low,williams_r,stoch_k,stoch_d,atr_14,adx,obv,cci,roc
2024-01-01 04:55:00,2284.48,2284.48,2284.41,2284.41,0.67917651,55.80263236629286,2284.4514605850663,2285.0950000000003,1.7753615264909968,1.584263873520474,2289.903152160538,2274.3618478394615,-47.55905511811063,52.44094488188937,65.00684645369141,1.9430772561807952,15.585038836111599,-17.832474890000007,49.08381084313273,0.14598348150875584
2024-01-01 05:00:00,2285.74,2286.43,2285.73,2285.73,5.65387712,58.7769431576189,2284.6839222968724,2285.23,1.7714772021631688,1.6217065392490129,2290.1445824437387,2274.961417556261,-26.771653543304605,73.22834645669539,64.7479351258208,1.9485717378821656,14.477825889542947,-12.178597770000007,76.24328347471712,0.12659669534439
2024-01-01 05:05:00,2284.71,2284.71,2284.13,2284.13,1.07470412,54.03058659923179,2284.5832091519865,2285.174,1.6206108260980727,1.621487396618825,2289.701612276082,2276.3593877239177,-65.34653465346348,34.65346534653653,53.44091889504043,1.9236737566048616,13.982437526362881,-13.253301890000007,35.165805852681736,-0.038949330859242924
2024-01-01 05:10:00,2286.45,2286.45,2284.61,2284.61,4.03931571,55.199394625494904,2284.5880802152615,2285.233,1.522232772758798,1.6016364718468197,2289.8249676805362,2276.6750323194638,-55.8415841584131,44.1584158415869,50.68007588160628,1.9519827739902078,13.062503089974262,-9.213986180000006,54.706935435124436,0.010068377415316987
2024-01-01 05:15:00,2284.34,2284.34,2284.34,2284.34,4.42702353,54.362101224481286,2284.5429747215776,2285.1960000000004,1.406270106777356,1.5625631988329272,2289.001079440216,2278.467920559784,-61.18811881187837,38.81188118812163,39.20792079208169,1.8318411472766203,12.146389511850899,-13.641009710000006,23.257762061190626,-0.01531936499043236
2024-01-01 05:20:00,2286.51,2287.06,2286.51,2286.99,2.80256866,60.6681149034034,2284.9878884085633,2285.3419999999996,1.5107863074267698,1.5522078205516958,2288.226611091853,2280.3793889081467,-8.712871287130264,91.28712871286973,58.085808580859414,1.8952810653282761,12.162108112479292,-10.838441050000005,125.5855812420996,0.13003388761918896
2024-01-01 05:25:00,2283.14,2283.55,2282.36,2282.36,3.63018021,48.14985299420915,2284.510090516097,2284.888,1.2061105522957405,1.4829883669005048,2287.7400913691085,2281.186908630891,-100.0,0.0,43.366336633663785,2.0906181320905177,11.784329353738626,-14.468621260000006,-98.73294346977009,-0.10285769309890136
2024-01-01 05:30:00,2281.76,2281.76,2280.5,2280.5,4.01861083,44.20382617948184,2283.7809831495338,2284.195,0.8052835583634987,1.3474474051931036,2287.8580502474265,2280.996949752574,-100.0,0.0,30.42904290428991,2.0741454083697755,11.941309651762149,-18.487232090000006,-200.42643923240257,-0.22008024396967882
2024-01-01 05:35:00,2281.44,2281.44,2281.01,2281.01,0.1955116,45.522164351184855,2283.2771680314368,2283.86,0.5227520553294198,1.182508335220367,2287.8683193812585,2280.9796806187414,-92.64069264068932,7.359307359310683,2.453102453103561,1.9931350220576525,12.08707707135542,-18.291720490000007,-187.10939363579058,-0.2575538939175247
2024-01-01 05:40:00,2281.37,2281.37,2281.37,2281.37,0.35639,46.48339578581943,2282.930410207539,2283.545,0.32415612497152324,1.0108378931705981,2287.984409602633,2280.716590397366,-87.44588744588873,12.554112554111276,6.637806637807319,1.8764825204820823,12.222432532406314,-17.935330490000005,-159.27728455808617,-0.26492613981629803
2024-01-01 05:45:00,2281.74,2283.88,2281.74,2283.13,3.54387163,51.03235639118718,2282.9666992607135,2283.4170000000004,0.3052657963439742,0.8697234738052734,2287.913575153037,2280.5984248469636,-62.04906204905958,37.95093795094042,19.288119288120793,1.9217337690190919,11.420040238723127,-14.391458860000006,-67.67892249132827,-0.053844402808664926
2024-01-01 05:55:00,2285.65,2285.94,2285.65,2285.94,0.25347854,57.276448617047855,2283.507299395129,2283.438,0.5111464129881824,0.7980080616418552,2288.064632118035,2280.6033678819654,-17.073170731705794,82.9268292682942,44.47729325778196,1.9851813569462957,11.193938577194434,-14.137980320000006,74.17878134280836,0.06215747728188297
2024-01-01 06:00:00,2287.48,2289.96,2287.39,2289.89,14.39702639,64.18918195887558,2284.667790414196,2284.014,0.9817235751679618,0.8347511643470766,2289.0432354399513,2280.1447645600488,-0.7399577167036304,99.26004228329637,73.379269834177,2.130525545735845,12.04119051148084,0.2590460699999948,190.06343822623143,0.23988688545401302
2024-01-01 06:05:00,2290.08,2290.3,2288.84,2289.57,6.4014541,63.295682870140986,2285.5591012479786,2284.5099999999998,1.3136945874148296,0.9305398489606274,2289.808492100472,2279.9345078995284,-7.448979591836782,92.55102040816321,91.57929731991793,2.082630863897573,12.90751373427125,-6.142408030000005,173.62117349277534,0.16799884500794696
2024-01-01 06:10:00,2290.39,2291.25,2289.08,2289.45,9.18623868,62.94185846427887,2286.2665373847094,2285.0209999999997,1.549242308265093,1.0542803408215207,2290.4317068342425,2279.785293165757,-16.74418604651332,83.25581395348668,91.68895888164873,2.088871516476323,13.938121698783078,-15.328646710000005,153.73121279319037,0.23291143673957737
2024-01-01 06:15:00,2290.41,2290.41,2288.78,2288.78,1.6652056,60.89506493934511,2286.723530587489,2285.2,1.6626857669566562,1.1759614260485478,2290.828999280328,2279.7130007196715,-22.97674418604465,77.02325581395534,84.27669672520175,2.0560949795851324,14.76776666795682,-16.993852310000005,116.06486319130376,0.18252568272046749
2024-01-01 06:20:00,2289.47,2289.47,2287.94,2287.94,4.44043735,58.333859867790466,2286.944706844309,2285.7580000000003,1.665609436678551,1.2738910281745486,2290.959889567849,2279.6861104321506,-30.790697674418098,69.2093023255819,76.49612403100797,2.0185167667576045,15.174862072971411,-21.434289660000005,85.30001002871624,0.15759475384574578
2024-01-01 06:25:00,2291.99,2292.06,2289.98,2289.98,0.29467721,62.46298079902724,2287.496578327162,2286.706,1.8116537997175328,1.3814435824831455,2291.3800142296927,2279.520985770307,-17.99307958477454,82.00692041522545,76.07982618492089,2.1686227119891965,16.226426541349632,-21.139612450000005,133.02435785610254,0.13073953099927138
2024-01-01 06:30:00,2291.87,2292.6,2291.36,2292.6,10.49448845,66.98783093753262,2288.4244731767685,2287.865,2.114433243127678,1.528041514612052,2292.5307377732156,2279.1942622267848,-0.0,100.0,83.73874091360244,2.2008639468471034,17.332725030384637,-10.645124000000004,146.13553478663292,0.44865840621110525
2024-01-01 06:35:00,2293.71,2297.6,2293.71,2297.6,1.86068049,73.54244979222477,2290.092750780992,2289.4880000000003,2.7264178982995873,1.7677167913495593,2294.879983185859,2278.153016814141,-0.0,100.0,94.00230680507514,2.4008022363580244,19.362078977815504,-8.784443510000004,195.57830826456055,0.7498355623766678
2024-01-01 06:40:00,2295.81,2295.81,2295.81,2295.81,0.20106,68.3131291555377,2291.1322506389934,2290.756,3.0320307432539266,2.020579581730433,2296.307921311281,2277.8650786887188,-10.467836257309784,89.53216374269022,96.51072124756341,2.357173505189592,21.24647907185845,-8.985503510000004,156.13525873309638,0.6488353843253527
2024-01-01 06:45:00,2297.25,2297.25,2297.25,2297.25,0.13963035,70.15186173481443,2292.2445687046306,2291.8869999999997,3.3517897443634865,2.2868216142570437,2297.860481908209,2277.464518091791,-2.109704641349702,97.89029535865029,95.8074863671135,2.291661111961768,23.24514269645329,-8.845873160000005,153.42825731369865,0.696072973695635
2024-01-01 07:00:00,2299.97,2299.97,2299.91,2299.91,0.5168128,73.24084426693759,2293.6382834856067,2292.889,3.7763098763507514,2.584719266675785,2299.809901780188,2277.0930982198124,-0.3225806451609985,99.677419354839,95.69995948539317,2.322256746821627,25.520040033156352,-8.329060360000005,168.99660115264845,0.734955959581791
2024-01-01 07:05:00,2302.26,2302.32,2301.87,2302.0,1.3078008,75.39542788889544,2295.158595579133,2294.132,4.232599895698968,2.9142953924804216,2301.96022924866,2276.6817707513405,-1.5549076773574235,98.44509232264258,98.67093567871062,2.328524122048676,27.943782235283027,-7.021259560000005,170.7587588661991,0.7025556226322627
2024-01-01 07:10:00,2299.91,2300.2,2299.91,2300.2,8.40230975,70.1561930647237,2296.075214564745,2295.207,4.398267575863883,3.211089829157114,2303.378357353456,2276.849642646544,-12.717456508700279,87.28254349129972,95.13501838959377,2.311486684759495,29.281073254148755,-15.423569310000005,124.75517773054226,0.4502399678587158
2024-01-01 07:15:00,2301.52,2301.52,2297.56,2297.56,1.47502973,63.21752016382582,2296.345175552973,2296.085,4.267343193362194,3.4223405019981303,2304.2057826041555,2277.0792173958444,-31.88211654387224,68.11788345612776,84.61517309002335,2.4292376358481045,29.53989359589958,-16.898599040000004,95.84058107282695,0.3489738247793158
2024-01-01 07:20:00,2298.78,2300.14,2298.72,2298.72,1.66640564,64.86199143297165,2296.7769618160687,2297.1629999999996,4.208672031079004,3.5796068078143053,2304.899822118329,2278.021177881671,-25.034770514605956,74.96522948539405,76.78855214427384,2.440006376144663,29.780226770382487,-15.232193400000003,88.19831355042575,0.40490074035248563
2024-01-01 07:25:00,2300.19,2301.99,2300.19,2301.72,0.61961762,68.75283566983381,2297.6756960313287,2298.337,4.354058761130091,3.7344971984774626,2305.6796705035395,2279.36332949646,-4.172461752436434,95.82753824756357,79.63688372969511,2.4992916349914713,30.38155082002103,-14.612575780000004,100.84541411435593,0.5653667019110442
2024-01-01 07:30:00,2300.03,2300.89,2299.53,2300.89,3.0037763,66.55698960269343,2298.2601149347233,2299.166,4.352136013891595,3.8580249615602895,2306.033037257793,2280.997962742207,-9.944367176636163,90.05563282336384,86.94946685210715,2.4771993753491945,30.649473706297254,-17.616352080000006,82.26768714573753,0.566011346451385
2024-01-01 07:40:00,2300.29,2300.29,2300.29,2300.29,0.43859,64.94227193876134,2298.6291849465915,2299.435,4.2531693485184405,3.93705383895192,2305.9847465477505,2282.93825345225,-14.116828929069435,85.88317107093057,90.58878071395266,2.3431137056813887,30.898259243553753,-18.054942080000007,74.07832156248581,0.4502222726836019
2024-01-01 07:45:00,2301.98,2302.62,2301.98,2302.62,0.35630974,68.17156571088744,2299.3547876835746,2300.116,4.313031142331511,4.012249299627839,2306.234993286425,2284.6370067135754,-0.0,100.0,91.97960129809813,2.342177012418427,31.63512143326007,-17.698632340000007,95.5028925014699,0.4370583616854219
2024-01-01 07:50:00,2301.69,2301.69,2301.69,2301.69,0.24,65.57514676633912,2299.7793717411064,2300.56,4.2365920219017426,4.05711784408262,2306.4178774209245,2286.0291225790747,-8.259325044403694,91.7406749555963,92.54128200884229,2.241307225817099,32.17605288007429,-17.938632340000005,80.82306969383143,0.17801183844011775
2024-01-01 07:55:00,2301.64,2301.64,2301.64,2301.64,0.34098474,65.43086020953456,2300.1176677881776,2300.733,4.124434967184698,4.070581268703036,2306.830468848211,2286.7915311517886,-10.998877665544716,89.00112233445529,93.58059909668386,2.0847852811158907,32.65218636006904,-18.279617080000005,74.40462259391393,0.2539408748981809
2024-01-01 08:00:00,2302.11,2303.19,2302.11,2302.37,1.21594463,66.58681799399284,2300.5271827357815,2300.77,4.047794141213217,4.0660238432050715,2307.1693041730687,2287.7326958269314,-11.111111111113166,88.88888888888684,89.87689539297946,2.0465863324647686,33.447015573312264,-17.063672450000006,83.42859036165443,0.22287517684187141
2024-01-01 08:05:00,2301.71,2304.4,2301.71,2304.4,6.50632633,69.62826888613134,2301.2313313292757,2301.1899999999996,4.1035565238144045,4.073530379326938,2307.6359218407515,2288.7610781592484,-0.0,100.0,92.63000374111402,2.092544451574432,34.44032232337959,-10.557346120000005,94.54290497433291,0.19522503054468376
2024-01-01 08:15:00,2304.62,2304.79,2304.06,2304.06,0.66052185,68.50355095518748,2301.7456347239527,2301.8399999999997,4.07335831617911,4.073495966697372,2307.6722620518763,2290.252737948124,-10.096818810511984,89.90318118948802,92.93069002612496,1.9952198478905452,35.44385547753902,-11.217867970000006,107.89672085178762,0.08948740225890293
2024-01-01 08:20:00,2302.76,2302.76,2300.44,2301.66,13.86095453,61.0117149560814,2301.7300647741426,2302.134,3.811825722548292,4.021161917867556,2306.7992881384025,2292.497711861598,-43.291839557401126,56.708160442598874,82.20378054402896,2.1112755730412127,34.49322780934566,-25.07882250000001,49.791607405673005,0.06347274150074066
2024-01-01 08:25:00,2300.96,2302.53,2300.96,2301.2,0.5101072,59.66484711610614,2301.633689360662,2302.082,3.5267865027799417,3.9222868348500337,2305.8362520827136,2294.5827479172863,-49.654218533888475,50.345781466111525,65.65237436606613,2.072613032109709,33.61050211745182,-25.58892970000001,43.66539861234816,0.15842894200803778
2024-01-01 08:30:00,2302.32,2302.32,2300.92,2300.92,1.49797175,58.813756981807096,2301.5039276587236,2302.085,3.240937695237335,3.7860170069274943,2305.0400417656106,2296.2109582343887,-53.5269709543552,46.4730290456448,51.175656984785064,2.024569244101879,32.771030856313175,-27.08690145000001,29.85975353344946,0.09570543606878058
